national_id,name,description
668,Pyroar,"With fiery breath of more than 10,000 degrees Fahrenheit, they viciously threaten any challenger. The females protect the pride's cubs."
668,Pyroar,"The males are usually lazy, but when attacked by a strong foe, a male will protect its friends with no regard for its own safety."
668,Pyroar,"The temperature of its breath is over 10,000 degrees Fahrenheit, but Pyroar doesn't use it on its prey. This Pokemon prefers to eat raw meat."
669,Flabébé,It draws out and controls the hidden power of flowers. The flower Flabebe holds is most likely part of its body.
669,Flabébé,"When it finds a flower it likes, it dwells on that flower its whole life long. It floats in the wind's embrace with an untroubled heart."
669,Flabébé,"It's not safe without the power of a flower, but it will keep traveling around until it finds one with the color and shape it wants."
669,Flabébé,Flabebe wears a crown made from pollen it's collected from its flower. The crown has hidden healing properties.
670,Floette,"It raises flowers and uses them as weapons. The more gorgeous the blossom, the more power it contains."
670,Floette,"When the flowers of a well-tended flower bed bloom, it appears and celebrates with an elegant dance."
670,Floette,"It gives its own power to flowers, pouring its heart into caring for them. Floette never forgives anyone who messes up a flower bed."
670,Floette,It flutters around fields of flowers and cares for flowers that are starting to wilt. It draws out the hidden power of flowers to battle.
671,Florges,It controls the flowers it grows. The petal blizzards that Florges triggers are overwhelming in their beauty and power.
671,Florges,Its life can span several hundred years. It's said to devote its entire life to protecting gardens.
671,Florges,"It claims exquisite flower gardens as its territory, and it obtains power from basking in the energy emitted by flowering plants."
671,Florges,"In times long past, governors of castles would invite Florges to create flower gardens to embellish the castle domains."
672,Skiddo,"If it has sunshine and water, it doesn't need to eat, because it can generate energy from the leaves on its back."
672,Skiddo,"Thought to be one of the first Pokemon to live in harmony with humans, it has a placid disposition."
673,Gogoat,It can tell how its Trainer is feeling by subtle shifts in the grip on its horns. This empathic sense lets them run as if one being.
673,Gogoat,They inhabit mountainous regions. The leader of the herd is decided by a battle of clashing horns.
674,Pancham,"It does its level best to glare and pull a scary face, but it can't help grinning if anyone pats its head."
674,Pancham,"Wanting to make sure it's taken seriously, Pancham's always giving others a glare. But if it's not focusing, it ends up smiling."
674,Pancham,It chooses a Pangoro as its master and then imitates its master's actions. This is how it learns to battle and hunt for prey.
674,Pancham,It's desperate to intimidate its opponents. Be nice and pretend to be scared if you catch it glaring at you intensely.
674,Pancham,"It does its best to be taken seriously by its enemies, but its glare is not sufficiently intimidating. Chewing on a leaf is its trademark."
674,Pancham,"It follows Pangoro around like a henchman. When Pancham makes a big mistake, its leaf gets taken away."
674,Pancham,"There's no point to the leaf in its mouth, aside from an effort to look cool. It's mischievous, so it's not well suited to inexperienced Trainers."
674,Pancham,"It grows up imitating the behavior of Pangoro, which it looks up to as a leader."
675,Pangoro,It boasts superb physical strength. Those who wish to become Pangoro's Trainer have no choice but to converse with their fists.
675,Pangoro,"From the slight twitches of its bamboo leaf, it deduces its opponent's movements. It's eager to tussle but kindhearted toward its companions."
675,Pangoro,Pangoro is the type to talk with its fists. It doesn't say much as it pummels opponents with enough force to send a dump truck flying.
675,Pangoro,"This Pokemon is quick to anger, and it has no problem using its prodigious strength to get its way. It lives for duels against Obstagoon."
675,Pangoro,"Using its leaf, Pangoro can predict the moves of its opponents. It strikes with punches that can turn a dump truck into scrap with just one hit."
675,Pangoro,This rowdy Pokemon boasts great physical strength. Many Trainers are also smitten by its lively character.
675,Pangoro,"It charges ahead and bashes its opponents like a berserker, uncaring about any hits it might take. Its arms are mighty enough to snap a telephone pole."
675,Pangoro,"Although it possesses a violent temperament, it won't put up with bullying. It uses the leaf in its mouth to sense the movements of its enemies."
676,Furfrou,Trimming its fluffy fur not only makes it more elegant but also increases the swiftness of its movements.
676,Furfrou,"Historically, in the Kalos region, these Pokemon were the designated guardians of the king."
676,Furfrou,There was an era when aristocrats would compete to see who could trim their Furfrou's fur into the most exquisite style.
676,Furfrou,"Left alone, its fur will grow longer and longer, but it will only allow someone it trusts to cut it."
677,Espurr,The organ that emits its intense psychic power is sheltered by its ears to keep power from leaking out.
677,Espurr,"There's enough psychic power in Espurr to send a wrestler flying, but because this power can't be controlled, Espurr finds it troublesome."
677,Espurr,"Though Espurr's expression never changes, behind that blank stare is an intense struggle to contain its devastating psychic power."
677,Espurr,"It has enough psychic energy to blast everything within 300 feet of itself, but it has no control over its power."
678,Meowstic,"When in danger, it raises its ears and releases enough psychic power to grind a 10-ton truck into dust."
678,Meowstic,The eyeball patterns on the interior of its ears emit psychic energy. It keeps the patterns tightly covered because that power is too immense.
679,Honedge,Honedge's soul once belonged to a person who was killed a long time ago by the sword that makes up Honedge's body.
679,Honedge,Apparently this Pokemon is born when a departed spirit inhabits a sword. It attaches itself to people and drinks their life force.
679,Honedge,"If anyone dares to grab its hilt, it wraps a blue cloth around that person's arm and drains that person's life energy completely."
679,Honedge,"The blue eye on the sword's handguard is the true body of Honedge. With its old cloth, it drains people's lives away."
680,Doublade,"The complex attack patterns of its two swords are unstoppable, even for an opponent greatly accomplished at swordplay."
680,Doublade,"When Honedge evolves, it divides into two swords, which cooperate via telepathy to coordinate attacks and slash their enemies to ribbons."
680,Doublade,Honedge evolves into twins. The two blades rub together to emit a metallic sound that unnerves opponents.
